"","lon","lat","osm_id","code","fclass","name"
"4664",76.2113367,32.2250084,"716606770",2082,"school","Government Primary School, Rehlu"
"4665",76.2309466,32.1948766,"716622528",2082,"school","Government High School, Dodhamb"
"4667",80.1518158,17.2442577,"717456781",2082,"school","Jyothi Balamandir High School"
"4677",80.1507781,17.2527663,"719067401",2082,"school","Kinnera High School"
"4692",76.4687256,32.1156839,"724112043",2082,"school","Government Senior Secondary School, Paraur"
"4693",76.4157149,32.144016,"724118154",2082,"school","Government Senior Secondary School, Dadh"
"4694",76.4463216,32.1554025,"724120197",2082,"school","Government High School, Jia"
"4703",76.5878109,9.7585586,"725360135",2082,"school","Mannackanad U.P. School"
"4711",78.4883969,17.4004331,"726146076",2082,"school","Narayana Junior College, AIEEE"
"4716",78.3948051,17.5153051,"726182057",2082,"school","Narayana Junior College (Girls - Seniors) (AIEEE)"
"4725",78.4578133,17.404402,"726243304",2082,"school","Holy Mary Girls High School"
"4728",78.4524941,17.3937581,"726274913",2082,"school","St.Josephs High School"
"4732",80.1484648,17.2428045,"726662176",2082,"school","Mominan Govt High"
"4733",80.1487012,17.2429194,"726662902",2082,"school","Ideal Model"
"4742",78.484836,17.4015388,"727180831",2082,"school","Goutham Model School"
"4751",75.7966172,11.2149117,"728159280",2082,"school","GVHS Meenchanda"
"4752",75.7947826,11.2191317,"728164106",2082,"school","Ramakrishna Mission School"
"4763",78.4730227,17.3947951,"728911854",2082,"school","Sujatha High School"
"4764",78.474754,17.393638,"728912657",2082,"school","Little Flower High School"
"4765",78.4740505,17.3925192,"728915591",2082,"school","Little Flower Primary School"
"4768",76.9816972,11.0408776,"729616609",2082,"school","CMS Matriculation Higher Secondary School"
"4779",76.8577145,32.0717007,"733593852",2082,"school","Government Senior Secondary School, Lohardi"
"4782",76.2964646,32.1544481,"733808739",2082,"school","Government Senior Secondary School, Bagli"
"4790",80.1455818,17.2394409,"734205775",2082,"school","Little Indians"
"4794",80.1458994,17.236365,"734221348",2082,"school","Kuchavalal UPS"
"4795",77.7259065,12.8840277,"734815233",2082,"school","DPS"
"4817",80.1380379,17.237885,"735116391",2082,"school","Rajendra Nagar UPS"
"4820",80.13806,17.242705,"735132197",2082,"school","Bloom Technologies"
"4850",78.4588295,17.4113728,"739161413",2082,"school","Nasr School"
"4858",77.0254814,8.5455048,"744852002",2082,"school","NSS HS Chowalloor"
"4901",80.1497816,17.2410899,"747145586",2082,"school","Geetam. Pub School"
"4902",80.2224844,12.9787977,"747616456",2082,"school","Akshaya"
"4907",73.9917875,17.6816618,"748144329",2082,"school","New English School, Satara"
"4957",73.8377434,18.533081,"761948537",2082,"school","Symbiosis Nursery School"
"4959",80.1869452,12.9214424,"761949200",2082,"school","Christ King School"
"4973",77.0372885,28.7946905,"762031791",2082,"school","Government(Bada school)"
"4989",78.4865035,17.4404012,"762994074",2082,"school","Wesley High School"
"5019",80.1426601,17.2537322,"764439938",2082,"school","BIE Spoken English"
"5021",76.6497738,9.735721,"764894572",2082,"school","Edanadu SVNSS High School"
"5022",80.0612717,17.139698,"765015270",2082,"school","M.P.Primary School"
"5055",75.4315546,31.2152648,"767237602",2082,"school","sunny model school"
"5059",77.5966735,12.9478303,"769215507",2082,"school","Hombegowda Boys School"
"5081",80.147447,17.2489778,"772647211",2082,"school","BIT Computers"
"5084",80.1473652,17.2490744,"772648226",2082,"school","Aptech"
"5086",80.147704,17.249246,"772649410",2082,"school","Prism Multimedia"
"5088",80.1476864,17.2495798,"772720653",2082,"school","Third Eye"
"5110",76.2987328,32.4585925,"773389898",2082,"school","Government Primary School, Tur"
